cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
32,2026-05-27T00:59:59.945321,frontend,94.4,5.1561,0.0
32,2026-05-27T00:59:59.945321,productcatalogservice,4.67,3.3559,0.0
32,2026-05-27T00:59:59.945321,checkoutservice,48.75,0.1778,0.0
32,2026-05-27T00:59:59.945321,cartservice,4.8,0.6223,0.0
32,2026-05-27T00:59:59.945321,recommendationservice,nan,0.0,0.0
29,2026-05-27T01:00:20.398186,frontend,94.48,5.7114,0.0
29,2026-05-27T01:00:20.398186,productcatalogservice,4.64,3.4224,0.0
29,2026-05-27T01:00:20.398186,checkoutservice,96.67,0.1778,0.0
29,2026-05-27T01:00:20.398186,cartservice,4.8,0.7556,0.0
29,2026-05-27T01:00:20.398186,recommendationservice,nan,0.0,0.0
33,2026-05-27T01:00:30.029904,frontend,94.38,5.6227,0.0
33,2026-05-27T01:00:30.029904,productcatalogservice,4.65,3.3336,0.0
33,2026-05-27T01:00:30.029904,checkoutservice,96.67,0.1778,0.0
33,2026-05-27T01:00:30.029904,cartservice,4.8,0.7556,0.0
33,2026-05-27T01:00:30.029904,recommendationservice,nan,0.0,0.0
30,2026-05-27T01:00:50.500281,frontend,94.09,5.467,0.0
30,2026-05-27T01:00:50.500281,productcatalogservice,4.62,2.978,0.0
30,2026-05-27T01:00:50.500281,checkoutservice,96.25,0.2222,0.0
30,2026-05-27T01:00:50.500281,cartservice,4.8,0.8001,0.0
30,2026-05-27T01:00:50.500281,recommendationservice,nan,0.0,0.0
34,2026-05-27T01:01:00.076733,frontend,94.06,5.2449,0.0
34,2026-05-27T01:01:00.076733,productcatalogservice,4.64,2.867,0.0
34,2026-05-27T01:01:00.076733,checkoutservice,96.25,0.2222,0.0
34,2026-05-27T01:01:00.076733,cartservice,4.8,0.8001,0.0
34,2026-05-27T01:01:00.076733,recommendationservice,nan,0.0,0.0
31,2026-05-27T01:01:20.606710,frontend,93.54,5.156,0.0
31,2026-05-27T01:01:20.606710,productcatalogservice,4.63,2.978,0.0
31,2026-05-27T01:01:20.606710,checkoutservice,47.5,0.0889,0.0
31,2026-05-27T01:01:20.606710,cartservice,4.8,0.6001,0.0
31,2026-05-27T01:01:20.606710,recommendationservice,nan,0.0,0.0
35,2026-05-27T01:01:30.121057,frontend,93.3,4.9339,0.0
35,2026-05-27T01:01:30.121057,productcatalogservice,4.65,2.6891,0.0
35,2026-05-27T01:01:30.121057,checkoutservice,47.5,0.0889,0.0
35,2026-05-27T01:01:30.121057,cartservice,4.8,0.6001,0.0
35,2026-05-27T01:01:30.121057,recommendationservice,nan,0.0,0.0
32,2026-05-27T01:01:50.652753,frontend,92.61,4.4447,0.0
32,2026-05-27T01:01:50.652753,productcatalogservice,4.66,2.5335,0.0
32,2026-05-27T01:01:50.652753,checkoutservice,24.25,0.0444,0.0
32,2026-05-27T01:01:50.652753,cartservice,4.8,0.3556,0.0
32,2026-05-27T01:01:50.652753,recommendationservice,nan,0.0,0.0
36,2026-05-27T01:02:00.166263,frontend,92.57,4.3115,0.0
36,2026-05-27T01:02:00.166263,productcatalogservice,4.68,2.5336,0.0
36,2026-05-27T01:02:00.166263,checkoutservice,24.25,0.0444,0.0
36,2026-05-27T01:02:00.166263,cartservice,4.8,0.3556,0.0
36,2026-05-27T01:02:00.166263,recommendationservice,nan,0.0,0.0
33,2026-05-27T01:02:20.718278,frontend,92.78,4.8892,0.0
33,2026-05-27T01:02:20.718278,productcatalogservice,4.67,3.178,0.0
33,2026-05-27T01:02:20.718278,checkoutservice,48.75,0.1333,0.0
33,2026-05-27T01:02:20.718278,cartservice,4.8,0.7112,0.0
33,2026-05-27T01:02:20.718278,recommendationservice,nan,0.0,0.0
37,2026-05-27T01:02:30.242331,frontend,92.99,4.8894,0.0
37,2026-05-27T01:02:30.242331,productcatalogservice,4.65,3.1559,0.0
37,2026-05-27T01:02:30.242331,checkoutservice,48.75,0.1333,0.0
37,2026-05-27T01:02:30.242331,cartservice,4.8,0.7112,0.0
37,2026-05-27T01:02:30.242331,recommendationservice,nan,0.0,0.0
34,2026-05-27T01:02:50.809947,frontend,92.92,5.0893,0.0
34,2026-05-27T01:02:50.809947,productcatalogservice,4.64,2.8224,0.0
34,2026-05-27T01:02:50.809947,checkoutservice,48.75,0.0444,0.0
34,2026-05-27T01:02:50.809947,cartservice,4.8,0.4445,0.0
34,2026-05-27T01:02:50.809947,recommendationservice,nan,0.0,0.0
38,2026-05-27T01:03:00.278379,frontend,92.7,4.8227,0.0
38,2026-05-27T01:03:00.278379,productcatalogservice,4.64,2.9336,0.0
38,2026-05-27T01:03:00.278379,checkoutservice,48.75,0.0444,0.0
38,2026-05-27T01:03:00.278379,cartservice,4.8,0.4445,0.0
38,2026-05-27T01:03:00.278379,recommendationservice,nan,0.0,0.0
35,2026-05-27T01:03:20.907223,frontend,92.44,5.0449,0.0
35,2026-05-27T01:03:20.907223,productcatalogservice,4.67,3.178,0.0
35,2026-05-27T01:03:20.907223,checkoutservice,93.75,0.0889,0.0
35,2026-05-27T01:03:20.907223,cartservice,4.8,0.5778,0.0
35,2026-05-27T01:03:20.907223,recommendationservice,nan,0.0,0.0
39,2026-05-27T01:03:30.457509,frontend,92.6,4.7783,0.0
39,2026-05-27T01:03:30.457509,productcatalogservice,4.66,3.2226,0.0
39,2026-05-27T01:03:30.457509,checkoutservice,93.75,0.0889,0.0
39,2026-05-27T01:03:30.457509,cartservice,4.8,0.5778,0.0
39,2026-05-27T01:03:30.457509,recommendationservice,nan,0.0,0.0
36,2026-05-27T01:03:50.944401,frontend,93.51,4.467,0.0
36,2026-05-27T01:03:50.944401,productcatalogservice,4.62,2.5335,0.0
36,2026-05-27T01:03:50.944401,checkoutservice,92.5,0.0444,0.0
36,2026-05-27T01:03:50.944401,cartservice,4.8,0.4,0.0
36,2026-05-27T01:03:50.944401,recommendationservice,nan,0.0,0.0
40,2026-05-27T01:04:00.550685,frontend,93.34,4.4003,0.0
