cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
47,2026-05-28T18:13:21.709406,productcatalogservice,2.7,24.7677,0.0
47,2026-05-28T18:13:21.709406,checkoutservice,2355.36,0.3,0.0
47,2026-05-28T18:13:21.709406,cartservice,4.85,4.6001,0.0
47,2026-05-28T18:13:21.709406,recommendationservice,4.9,3.3556,0.0
48,2026-05-28T18:13:52.053484,frontend,312.5,4.7113,0.0
48,2026-05-28T18:13:52.053484,productcatalogservice,2.84,27.6053,0.0
48,2026-05-28T18:13:52.053484,checkoutservice,2350.0,0.2,0.0
48,2026-05-28T18:13:52.053484,cartservice,4.86,4.6225,0.0
48,2026-05-28T18:13:52.053484,recommendationservice,4.9,3.4446,0.0
49,2026-05-28T18:14:22.102705,frontend,491.67,5.2904,0.0
49,2026-05-28T18:14:22.102705,productcatalogservice,2.78,28.605,0.0
49,2026-05-28T18:14:22.102705,checkoutservice,2350.01,0.2445,0.0
49,2026-05-28T18:14:22.102705,cartservice,4.82,5.0903,0.0
49,2026-05-28T18:14:22.102705,recommendationservice,4.94,3.6677,0.0
50,2026-05-28T18:14:52.267604,frontend,238.21,4.6436,0.0
50,2026-05-28T18:14:52.267604,productcatalogservice,3.06,23.974,0.0
50,2026-05-28T18:14:52.267604,checkoutservice,2350.0,0.2444,0.0
50,2026-05-28T18:14:52.267604,cartservice,4.79,4.3325,0.0
50,2026-05-28T18:14:52.267604,recommendationservice,4.96,3.3105,0.0
51,2026-05-28T18:15:22.679474,frontend,203.12,5.1558,0.0
51,2026-05-28T18:15:22.679474,productcatalogservice,2.63,27.4465,0.0
51,2026-05-28T18:15:22.679474,checkoutservice,2350.0,0.2222,0.0
51,2026-05-28T18:15:22.679474,cartservice,4.79,5.1114,0.0
51,2026-05-28T18:15:22.679474,recommendationservice,4.87,3.6002,0.0
52,2026-05-28T18:15:52.739929,frontend,51.25,4.8003,0.0
52,2026-05-28T18:15:52.739929,productcatalogservice,2.88,23.8687,0.0
52,2026-05-28T18:15:52.739929,checkoutservice,2400.0,0.0889,0.0
52,2026-05-28T18:15:52.739929,cartservice,4.8,4.5114,0.0
52,2026-05-28T18:15:52.739929,recommendationservice,4.88,3.2891,0.0
53,2026-05-28T18:16:22.805753,frontend,220.0,5.0003,0.0
53,2026-05-28T18:16:22.805753,productcatalogservice,3.04,25.3133,0.0
53,2026-05-28T18:16:22.805753,checkoutservice,2368.75,0.1778,0.0
53,2026-05-28T18:16:22.805753,cartservice,4.81,4.7558,0.0
53,2026-05-28T18:16:22.805753,recommendationservice,4.98,3.4224,0.0
54,2026-05-28T18:16:52.925853,frontend,205.0,4.6002,0.0
54,2026-05-28T18:16:52.925853,productcatalogservice,2.68,25.557,0.0
54,2026-05-28T18:16:52.925853,checkoutservice,2350.0,0.2222,0.0
54,2026-05-28T18:16:52.925853,cartservice,4.79,4.4446,0.0
54,2026-05-28T18:16:52.925853,recommendationservice,4.87,3.4002,0.0
55,2026-05-28T18:17:22.969307,frontend,73.75,5.4891,0.0
55,2026-05-28T18:17:22.969307,productcatalogservice,2.6,28.6016,0.0
55,2026-05-28T18:17:22.969307,checkoutservice,2350.0,0.2,0.0
55,2026-05-28T18:17:22.969307,cartservice,4.82,5.1558,0.0
55,2026-05-28T18:17:22.969307,recommendationservice,4.92,3.7779,0.0
56,2026-05-28T18:17:53.179315,frontend,71.25,6.0446,0.0
56,2026-05-28T18:17:53.179315,productcatalogservice,2.47,30.4681,0.0
56,2026-05-28T18:17:53.179315,checkoutservice,2365.0,0.2222,0.0
