cycle,timestamp,service,p95_ms,throughput_rps,cpu_cores
4,2026-05-27T02:17:32.003305,frontend,93.56,5.6448,0.0
4,2026-05-27T02:17:32.003305,productcatalogservice,4.6,3.5114,0.0
4,2026-05-27T02:17:32.003305,checkoutservice,95.5,0.1778,0.0
4,2026-05-27T02:17:32.003305,cartservice,4.98,1.0667,0.0
4,2026-05-27T02:17:32.003305,recommendationservice,nan,0.0,0.0
5,2026-05-27T02:18:02.124190,frontend,92.82,5.845,0.0
5,2026-05-27T02:18:02.124190,productcatalogservice,4.61,3.4448,0.0
5,2026-05-27T02:18:02.124190,checkoutservice,90.0,0.0889,0.0
5,2026-05-27T02:18:02.124190,cartservice,4.8,0.8001,0.0
5,2026-05-27T02:18:02.124190,recommendationservice,nan,0.0,0.0
